Key,Source,Context,Changes,English,schinese
aec_eo_progression_364_desc,quests,Quest,,Manual harvesting cannot sustain this war. Tune a passive miner to the stronger specimen and keep the research line alive while hunters sleep. Craft 1 Mushroom Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个蘑菇部件采集器。
aecEOProgressionBook365,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 365/419 | 5★ Minions 11/39 | Headless Minions,[66B3FF]AEC EO 进度[-] 365/419 | 5★ 仆从 11/39 | 无头者仆从
aecEOProgressionBook365Desc,items,Item Desc,,Open to begin 5★ Minions operation 11 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 11。
aec_eo_progression_365_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 365/419 | 5★ Minions 11/39 | Headless Minions,[66B3FF]AEC EO 进度[-] 365/419 | 5★ 仆从 11/39 | 无头者仆从
aec_eo_progression_365_offer,quests,Quest,,Kill 20 Headless Minions.,击杀20个无头者仆从。
aec_eo_progression_365_desc,quests,Quest,,"The relay has marked fresh spoor beyond the safe routes. Hunt the specimen, survive the contact, and bring back certainty where rumors have ruled. Kill 20 Headless Minions.",完成AEC终局进度目标。[5ECFFF]目标[-] 击杀20个无头者仆从。
aec_eo_progression_365_objective,quests,Objective,,Kill 20 Headless Minions,击杀20个无头者仆从。
aecEOProgressionBook366,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 366/419 | 5★ Minions 12/39 | Headless Research Paper,[66B3FF]AEC EO 进度[-] 366/419 | 5★ 仆从 12/39 | 无头者研究纸制
aecEOProgressionBook366Desc,items,Item Desc,,Open to begin 5★ Minions operation 12 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 12。
aec_eo_progression_366_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 366/419 | 5★ Minions 12/39 | Headless Research Paper,[66B3FF]AEC EO 进度[-] 366/419 | 5★ 仆从 12/39 | 无头者研究纸制
aec_eo_progression_366_offer,quests,Quest,,Craft 1 Headless Research Paper.,制造1个无头者研究纸制。
aec_eo_progression_366_desc,quests,Quest,,"Our laboratory is still only steel, candlelight, and stubbornness. Write down what this mutation reveals before the next horde burns the lesson away. Craft 1 Headless Research Paper.",完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个无头者研究纸制。
aecEOProgressionBook367,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 367/419 | 5★ Minions 13/39 | Headless Part Miner,[66B3FF]AEC EO 进度[-] 367/419 | 5★ 仆从 13/39 | 无头者部件采集器
aecEOProgressionBook367Desc,items,Item Desc,,Open to begin 5★ Minions operation 13 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 13。
aec_eo_progression_367_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 367/419 | 5★ Minions 13/39 | Headless Part Miner,[66B3FF]AEC EO 进度[-] 367/419 | 5★ 仆从 13/39 | 无头者部件采集器
aec_eo_progression_367_offer,quests,Quest,,Craft 1 Headless Part Miner.,制造1个无头者部件采集器。
aec_eo_progression_367_desc,quests,Quest,,Manual harvesting cannot sustain this war. Tune a passive miner to the stronger specimen and keep the research line alive while hunters sleep. Craft 1 Headless Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个无头者部件采集器。
aecEOProgressionBook368,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 368/419 | 5★ Minions 14/39 | Universal Token ×73,[66B3FF]AEC EO 进度[-] 368/419 | 5★ 仆从 14/39 | 通用代币 ×73
aecEOProgressionBook368Desc,items,Item Desc,,Open to begin 5★ Minions operation 14 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 14。
aec_eo_progression_368_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 368/419 | 5★ Minions 14/39 | Universal Tokens T14 A3,[66B3FF]AEC EO 进度[-] 368/419 | 5★ 仆从 14/39 | 通用代币 T14 A型3
aec_eo_progression_368_offer,quests,Quest,,Possess 1 Universal Tokens T14 A3.,持有1个通用代币 T14 A型3。
aec_eo_progression_368_desc,quests,Quest,,Civil authority died with the old world; the AEC network measures survival in tokens. Confirm this one without surrendering it. Required Gamestage: 23200. Possess 1 Universal Tokens T14 A3.,完成AEC终局进度目标。[5ECFFF]目标[-] 持有1个通用代币 T14 A型3。
aecEOProgressionBook369,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 369/419 | 5★ Minions 15/39 | Executioner Minions,[66B3FF]AEC EO 进度[-] 369/419 | 5★ 仆从 15/39 | 刽子手仆从
aecEOProgressionBook369Desc,items,Item Desc,,Open to begin 5★ Minions operation 15 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 15。
aec_eo_progression_369_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 369/419 | 5★ Minions 15/39 | Executioner Minions,[66B3FF]AEC EO 进度[-] 369/419 | 5★ 仆从 15/39 | 刽子手仆从
aec_eo_progression_369_offer,quests,Quest,,Kill 5 Executioner Minions.,击杀5个刽子手仆从。
aec_eo_progression_369_desc,quests,Quest,,"The relay has marked fresh spoor beyond the safe routes. Hunt the specimen, survive the contact, and bring back certainty where rumors have ruled. Kill 5 Executioner Minions.",完成AEC终局进度目标。[5ECFFF]目标[-] 击杀5个刽子手仆从。
aec_eo_progression_369_objective,quests,Objective,,Kill 5 Executioner Minions,击杀5个刽子手仆从。
aecEOProgressionBook370,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 370/419 | 5★ Minions 16/39 | Executioner Research Paper,[66B3FF]AEC EO 进度[-] 370/419 | 5★ 仆从 16/39 | 刽子手研究纸制
aecEOProgressionBook370Desc,items,Item Desc,,Open to begin 5★ Minions operation 16 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 16。
aec_eo_progression_370_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 370/419 | 5★ Minions 16/39 | Executioner Research Paper,[66B3FF]AEC EO 进度[-] 370/419 | 5★ 仆从 16/39 | 刽子手研究纸制
aec_eo_progression_370_offer,quests,Quest,,Craft 1 Executioner Research Paper.,制造1个刽子手研究纸制。
aec_eo_progression_370_desc,quests,Quest,,The tissue is changing faster than our archives can follow. Compile the evidence before radiation turns today's weakness into tomorrow's immunity. Craft 1 Executioner Research Paper.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个刽子手研究纸制。
aecEOProgressionBook371,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 371/419 | 5★ Minions 17/39 | Executioner Part Miner,[66B3FF]AEC EO 进度[-] 371/419 | 5★ 仆从 17/39 | 刽子手部件采集器
aecEOProgressionBook371Desc,items,Item Desc,,Open to begin 5★ Minions operation 17 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 17。
aec_eo_progression_371_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 371/419 | 5★ Minions 17/39 | Executioner Part Miner,[66B3FF]AEC EO 进度[-] 371/419 | 5★ 仆从 17/39 | 刽子手部件采集器
aec_eo_progression_371_offer,quests,Quest,,Craft 1 Executioner Part Miner.,制造1个刽子手部件采集器。
aec_eo_progression_371_desc,quests,Quest,,The wasteland produces monsters without rest. Build the matching part miner so our supply of viable tissue can finally answer at the same pace. Craft 1 Executioner Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个刽子手部件采集器。
aecEOProgressionBook372,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 372/419 | 5★ Minions 18/39 | Sheriff Minions,[66B3FF]AEC EO 进度[-] 372/419 | 5★ 仆从 18/39 | 警长仆从
aecEOProgressionBook372Desc,items,Item Desc,,Open to begin 5★ Minions operation 18 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 18。
aec_eo_progression_372_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 372/419 | 5★ Minions 18/39 | Sheriff Minions,[66B3FF]AEC EO 进度[-] 372/419 | 5★ 仆从 18/39 | 警长仆从
aec_eo_progression_372_offer,quests,Quest,,Kill 5 Sheriff Minions.,击杀5个警长仆从。
aec_eo_progression_372_desc,quests,Quest,,Old barricades cannot hold this generation of predator. Track it through the dead zones and leave the next settlement fewer nightmares to face. Kill 5 Sheriff Minions.,完成AEC终局进度目标。[5ECFFF]目标[-] 击杀5个警长仆从。
aec_eo_progression_372_objective,quests,Objective,,Kill 5 Sheriff Minions,击杀5个警长仆从。
aecEOProgressionBook373,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 373/419 | 5★ Minions 19/39 | Sheriff Research Paper,[66B3FF]AEC EO 进度[-] 373/419 | 5★ 仆从 19/39 | 警长研究纸制
aecEOProgressionBook373Desc,items,Item Desc,,Open to begin 5★ Minions operation 19 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 19。
aec_eo_progression_373_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 373/419 | 5★ Minions 19/39 | Sheriff Research Paper,[66B3FF]AEC EO 进度[-] 373/419 | 5★ 仆从 19/39 | 警长研究纸制
aec_eo_progression_373_offer,quests,Quest,,Craft 1 Sheriff Research Paper.,制造1个警长研究纸制。
aec_eo_progression_373_desc,quests,Quest,,The tissue is changing faster than our archives can follow. Compile the evidence before radiation turns today's weakness into tomorrow's immunity. Craft 1 Sheriff Research Paper.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个警长研究纸制。
aecEOProgressionBook374,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 374/419 | 5★ Minions 20/39 | Sheriff Part Miner,[66B3FF]AEC EO 进度[-] 374/419 | 5★ 仆从 20/39 | 警长部件采集器
aecEOProgressionBook374Desc,items,Item Desc,,Open to begin 5★ Minions operation 20 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 20。
aec_eo_progression_374_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 374/419 | 5★ Minions 20/39 | Sheriff Part Miner,[66B3FF]AEC EO 进度[-] 374/419 | 5★ 仆从 20/39 | 警长部件采集器
aec_eo_progression_374_offer,quests,Quest,,Craft 1 Sheriff Part Miner.,制造1个警长部件采集器。
aec_eo_progression_374_desc,quests,Quest,,The wasteland produces monsters without rest. Build the matching part miner so our supply of viable tissue can finally answer at the same pace. Craft 1 Sheriff Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个警长部件采集器。
aecEOProgressionBook375,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 375/419 | 5★ Minions 21/39 | Ghost Minions,[66B3FF]AEC EO 进度[-] 375/419 | 5★ 仆从 21/39 | 幽灵仆从
aecEOProgressionBook375Desc,items,Item Desc,,Open to begin 5★ Minions operation 21 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 21。
aec_eo_progression_375_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 375/419 | 5★ Minions 21/39 | Ghost Minions,[66B3FF]AEC EO 进度[-] 375/419 | 5★ 仆从 21/39 | 幽灵仆从
aec_eo_progression_375_offer,quests,Quest,,Kill 20 Ghost Minions.,击杀20个幽灵仆从。
aec_eo_progression_375_desc,quests,Quest,,The perimeter reports a stronger strain moving through the ruins. Eliminate it before its mutations become the new law of the wasteland. Kill 20 Ghost Minions.,完成AEC终局进度目标。[5ECFFF]目标[-] 击杀20个幽灵仆从。
aec_eo_progression_375_objective,quests,Objective,,Kill 20 Ghost Minions,击杀20个幽灵仆从。
aecEOProgressionBook376,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 376/419 | 5★ Minions 22/39 | Ghost Research Paper,[66B3FF]AEC EO 进度[-] 376/419 | 5★ 仆从 22/39 | 幽灵研究纸制
aecEOProgressionBook376Desc,items,Item Desc,,Open to begin 5★ Minions operation 22 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 22。
aec_eo_progression_376_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 376/419 | 5★ Minions 22/39 | Ghost Research Paper,[66B3FF]AEC EO 进度[-] 376/419 | 5★ 仆从 22/39 | 幽灵研究纸制
aec_eo_progression_376_offer,quests,Quest,,Craft 1 Ghost Research Paper.,制造1个幽灵研究纸制。
aec_eo_progression_376_desc,quests,Quest,,The tissue is changing faster than our archives can follow. Compile the evidence before radiation turns today's weakness into tomorrow's immunity. Craft 1 Ghost Research Paper.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个幽灵研究纸制。
aecEOProgressionBook377,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 377/419 | 5★ Minions 23/39 | Ghost Part Miner,[66B3FF]AEC EO 进度[-] 377/419 | 5★ 仆从 23/39 | 幽灵部件采集器
aecEOProgressionBook377Desc,items,Item Desc,,Open to begin 5★ Minions operation 23 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 23。
aec_eo_progression_377_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 377/419 | 5★ Minions 23/39 | Ghost Part Miner,[66B3FF]AEC EO 进度[-] 377/419 | 5★ 仆从 23/39 | 幽灵部件采集器
aec_eo_progression_377_offer,quests,Quest,,Craft 1 Ghost Part Miner.,制造1个幽灵部件采集器。
aec_eo_progression_377_desc,quests,Quest,,The wasteland produces monsters without rest. Build the matching part miner so our supply of viable tissue can finally answer at the same pace. Craft 1 Ghost Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个幽灵部件采集器。
aecEOProgressionBook378,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 378/419 | 5★ Minions 24/39 | Dumdum Minions,[66B3FF]AEC EO 进度[-] 378/419 | 5★ 仆从 24/39 | 呆呆仆从
aecEOProgressionBook378Desc,items,Item Desc,,Open to begin 5★ Minions operation 24 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 24。
aec_eo_progression_378_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 378/419 | 5★ Minions 24/39 | Dumdum Minions,[66B3FF]AEC EO 进度[-] 378/419 | 5★ 仆从 24/39 | 呆呆仆从
aec_eo_progression_378_offer,quests,Quest,,Kill 15 Dumdum Minions.,击杀15个呆呆仆从。
aec_eo_progression_378_desc,quests,Quest,,Every higher mutation erases another rule the old world understood. Put this target down and give the field teams something solid to study. Kill 15 Dumdum Minions.,完成AEC终局进度目标。[5ECFFF]目标[-] 击杀15个呆呆仆从。
aec_eo_progression_378_objective,quests,Objective,,Kill 15 Dumdum Minions,击杀15个呆呆仆从。
aecEOProgressionBook379,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 379/419 | 5★ Minions 25/39 | Dumdum Research Paper,[66B3FF]AEC EO 进度[-] 379/419 | 5★ 仆从 25/39 | 呆呆研究纸制
aecEOProgressionBook379Desc,items,Item Desc,,Open to begin 5★ Minions operation 25 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 25。
aec_eo_progression_379_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 379/419 | 5★ Minions 25/39 | Dumdum Research Paper,[66B3FF]AEC EO 进度[-] 379/419 | 5★ 仆从 25/39 | 呆呆研究纸制
aec_eo_progression_379_offer,quests,Quest,,Craft 1 Dumdum Research Paper.,制造1个呆呆研究纸制。
aec_eo_progression_379_desc,quests,Quest,,The tissue is changing faster than our archives can follow. Compile the evidence before radiation turns today's weakness into tomorrow's immunity. Craft 1 Dumdum Research Paper.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个呆呆研究纸制。
aecEOProgressionBook380,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 380/419 | 5★ Minions 26/39 | Dumdum Part Miner,[66B3FF]AEC EO 进度[-] 380/419 | 5★ 仆从 26/39 | 呆呆部件采集器
aecEOProgressionBook380Desc,items,Item Desc,,Open to begin 5★ Minions operation 26 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 26。
aec_eo_progression_380_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 380/419 | 5★ Minions 26/39 | Dumdum Part Miner,[66B3FF]AEC EO 进度[-] 380/419 | 5★ 仆从 26/39 | 呆呆部件采集器
aec_eo_progression_380_offer,quests,Quest,,Craft 1 Dumdum Part Miner.,制造1个呆呆部件采集器。
aec_eo_progression_380_desc,quests,Quest,,The wasteland produces monsters without rest. Build the matching part miner so our supply of viable tissue can finally answer at the same pace. Craft 1 Dumdum Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个呆呆部件采集器。
aecEOProgressionBook381,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 381/419 | 5★ Minions 27/39 | Universal Token ×74,[66B3FF]AEC EO 进度[-] 381/419 | 5★ 仆从 27/39 | 通用代币 ×74
aecEOProgressionBook381Desc,items,Item Desc,,Open to begin 5★ Minions operation 27 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 27。
aec_eo_progression_381_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 381/419 | 5★ Minions 27/39 | Universal Tokens T14 A4,[66B3FF]AEC EO 进度[-] 381/419 | 5★ 仆从 27/39 | 通用代币 T14 A型4
aec_eo_progression_381_offer,quests,Quest,,Possess 1 Universal Tokens T14 A4.,持有1个通用代币 T14 A型4。
aec_eo_progression_381_desc,quests,Quest,,Another sealed tier stands between the settlements and the truth. Let the relay verify your token and preserve it as proof of every cleared threshold. Required Gamestage: 23800. Possess 1 Universal Tokens T14 A4.,完成AEC终局进度目标。[5ECFFF]目标[-] 持有1个通用代币 T14 A型4。
aecEOProgressionBook382,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 382/419 | 5★ Minions 28/39 | Singerie Minions,[66B3FF]AEC EO 进度[-] 382/419 | 5★ 仆从 28/39 | 辛格里仆从
aecEOProgressionBook382Desc,items,Item Desc,,Open to begin 5★ Minions operation 28 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 28。
aec_eo_progression_382_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 382/419 | 5★ Minions 28/39 | Singerie Minions,[66B3FF]AEC EO 进度[-] 382/419 | 5★ 仆从 28/39 | 辛格里仆从
aec_eo_progression_382_offer,quests,Quest,,Kill 20 Singerie Minions.,击杀20个辛格里仆从。
aec_eo_progression_382_desc,quests,Quest,,Every higher mutation erases another rule the old world understood. Put this target down and give the field teams something solid to study. Kill 20 Singerie Minions.,完成AEC终局进度目标。[5ECFFF]目标[-] 击杀20个辛格里仆从。
aec_eo_progression_382_objective,quests,Objective,,Kill 20 Singerie Minions,击杀20个辛格里仆从。
aecEOProgressionBook383,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 383/419 | 5★ Minions 29/39 | Singerie Research Paper,[66B3FF]AEC EO 进度[-] 383/419 | 5★ 仆从 29/39 | 辛格里研究纸制
aecEOProgressionBook383Desc,items,Item Desc,,Open to begin 5★ Minions operation 29 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 29。
aec_eo_progression_383_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 383/419 | 5★ Minions 29/39 | Singerie Research Paper,[66B3FF]AEC EO 进度[-] 383/419 | 5★ 仆从 29/39 | 辛格里研究纸制
aec_eo_progression_383_offer,quests,Quest,,Craft 1 Singerie Research Paper.,制造1个辛格里研究纸制。
aec_eo_progression_383_desc,quests,Quest,,A stronger strain demands better records. Turn the recovered samples into research that another survivor can use when ammunition runs thin. Craft 1 Singerie Research Paper.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个辛格里研究纸制。
aecEOProgressionBook384,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 384/419 | 5★ Minions 30/39 | Singerie Part Miner,[66B3FF]AEC EO 进度[-] 384/419 | 5★ 仆从 30/39 | 辛格里部件采集器
aecEOProgressionBook384Desc,items,Item Desc,,Open to begin 5★ Minions operation 30 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 30。
aec_eo_progression_384_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 384/419 | 5★ Minions 30/39 | Singerie Part Miner,[66B3FF]AEC EO 进度[-] 384/419 | 5★ 仆从 30/39 | 辛格里部件采集器
aec_eo_progression_384_offer,quests,Quest,,Craft 1 Singerie Part Miner.,制造1个辛格里部件采集器。
aec_eo_progression_384_desc,quests,Quest,,Each upgraded component carries data bought with blood. Automate its recovery and turn the enemy's evolution into material for our own survival. Craft 1 Singerie Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个辛格里部件采集器。
aecEOProgressionBook385,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 385/419 | 5★ Minions 31/39 | Witch Minions,[66B3FF]AEC EO 进度[-] 385/419 | 5★ 仆从 31/39 | 女巫仆从
aecEOProgressionBook385Desc,items,Item Desc,,Open to begin 5★ Minions operation 31 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 31。
aec_eo_progression_385_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 385/419 | 5★ Minions 31/39 | Witch Minions,[66B3FF]AEC EO 进度[-] 385/419 | 5★ 仆从 31/39 | 女巫仆从
aec_eo_progression_385_offer,quests,Quest,,Kill 5 Witch Minions.,击杀5个女巫仆从。
aec_eo_progression_385_desc,quests,Quest,,"The relay has marked fresh spoor beyond the safe routes. Hunt the specimen, survive the contact, and bring back certainty where rumors have ruled. Kill 5 Witch Minions.",完成AEC终局进度目标。[5ECFFF]目标[-] 击杀5个女巫仆从。
aec_eo_progression_385_objective,quests,Objective,,Kill 5 Witch Minions,击杀5个女巫仆从。
aecEOProgressionBook386,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 386/419 | 5★ Minions 32/39 | Witch Research Paper,[66B3FF]AEC EO 进度[-] 386/419 | 5★ 仆从 32/39 | 女巫研究纸制
aecEOProgressionBook386Desc,items,Item Desc,,Open to begin 5★ Minions operation 32 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 32。
aec_eo_progression_386_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 386/419 | 5★ Minions 32/39 | Witch Research Paper,[66B3FF]AEC EO 进度[-] 386/419 | 5★ 仆从 32/39 | 女巫研究纸制
aec_eo_progression_386_offer,quests,Quest,,Craft 1 Witch Research Paper.,制造1个女巫研究纸制。
aec_eo_progression_386_desc,quests,Quest,,A stronger strain demands better records. Turn the recovered samples into research that another survivor can use when ammunition runs thin. Craft 1 Witch Research Paper.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个女巫研究纸制。
aecEOProgressionBook387,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 387/419 | 5★ Minions 33/39 | Witch Part Miner,[66B3FF]AEC EO 进度[-] 387/419 | 5★ 仆从 33/39 | 女巫部件采集器
aecEOProgressionBook387Desc,items,Item Desc,,Open to begin 5★ Minions operation 33 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 33。
aec_eo_progression_387_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 387/419 | 5★ Minions 33/39 | Witch Part Miner,[66B3FF]AEC EO 进度[-] 387/419 | 5★ 仆从 33/39 | 女巫部件采集器
aec_eo_progression_387_offer,quests,Quest,,Craft 1 Witch Part Miner.,制造1个女巫部件采集器。
aec_eo_progression_387_desc,quests,Quest,,Each upgraded component carries data bought with blood. Automate its recovery and turn the enemy's evolution into material for our own survival. Craft 1 Witch Part Miner.,完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个女巫部件采集器。
aecEOProgressionBook388,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 388/419 | 5★ Minions 34/39 | Universal Token ×75,[66B3FF]AEC EO 进度[-] 388/419 | 5★ 仆从 34/39 | 通用代币 ×75
aecEOProgressionBook388Desc,items,Item Desc,,Open to begin 5★ Minions operation 34 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 34。
aec_eo_progression_388_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 388/419 | 5★ Minions 34/39 | Universal Tokens T14 A5,[66B3FF]AEC EO 进度[-] 388/419 | 5★ 仆从 34/39 | 通用代币 T14 A型5
aec_eo_progression_388_offer,quests,Quest,,Possess 1 Universal Tokens T14 A5.,持有1个通用代币 T14 A型5。
aec_eo_progression_388_desc,quests,Quest,,"The relay will not trust scars or stories. Present the clearance token that proves your record, then keep it for the gates still waiting ahead. Required Gamestage: 24400. Possess 1 Universal Tokens T14 A5.",完成AEC终局进度目标。[5ECFFF]目标[-] 持有1个通用代币 T14 A型5。
aecEOProgressionBook389,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 389/419 | 5★ Minions 35/39 | Doomlord Minions,[66B3FF]AEC EO 进度[-] 389/419 | 5★ 仆从 35/39 | 末日领主仆从
aecEOProgressionBook389Desc,items,Item Desc,,Open to begin 5★ Minions operation 35 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 35。
aec_eo_progression_389_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 389/419 | 5★ Minions 35/39 | Doomlord Minions,[66B3FF]AEC EO 进度[-] 389/419 | 5★ 仆从 35/39 | 末日领主仆从
aec_eo_progression_389_offer,quests,Quest,,Kill 50 Doomlord Minions.,击杀50个末日领主仆从。
aec_eo_progression_389_desc,quests,Quest,,"The relay has marked fresh spoor beyond the safe routes. Hunt the specimen, survive the contact, and bring back certainty where rumors have ruled. Kill 50 Doomlord Minions.",完成AEC终局进度目标。[5ECFFF]目标[-] 击杀50个末日领主仆从。
aec_eo_progression_389_objective,quests,Objective,,Kill 50 Doomlord Minions,击杀50个末日领主仆从。
aecEOProgressionBook390,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 390/419 | 5★ Minions 36/39 | Doomlord Research Paper,[66B3FF]AEC EO 进度[-] 390/419 | 5★ 仆从 36/39 | 末日领主研究纸制
aecEOProgressionBook390Desc,items,Item Desc,,Open to begin 5★ Minions operation 36 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 36。
aec_eo_progression_390_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 390/419 | 5★ Minions 36/39 | Doomlord Research Paper,[66B3FF]AEC EO 进度[-] 390/419 | 5★ 仆从 36/39 | 末日领主研究纸制
aec_eo_progression_390_offer,quests,Quest,,Craft 1 Doomlord Research Paper.,制造1个末日领主研究纸制。
aec_eo_progression_390_desc,quests,Quest,,"Our laboratory is still only steel, candlelight, and stubbornness. Write down what this mutation reveals before the next horde burns the lesson away. Craft 1 Doomlord Research Paper.",完成AEC终局进度目标。[5ECFFF]目标[-] 制造1个末日领主研究纸制。
aecEOProgressionBook391,items,Item Name,,[66B3FF]AEC EO PROGRESSION[-] 391/419 | 5★ Minions 37/39 | Doomlord Part Miner,[66B3FF]AEC EO 进度[-] 391/419 | 5★ 仆从 37/39 | 末日领主部件采集器
aecEOProgressionBook391Desc,items,Item Desc,,Open to begin 5★ Minions operation 37 of the main AEC EO Progression campaign.,打开后开始 AEC EO 主线进度中的 5★仆从行动 37。
aec_eo_progression_391_name,quests,Quest,,[66B3FF]AEC EO PROGRESSION[-] 391/419 | 5★ Minions 37/39 | Doomlord Part Miner,[66B3FF]AEC EO 进度[-] 391/419 | 5★ 仆从 37/39 | 末日领主部件采集器
